motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
instantiate|rewrite|compute,3,14,23,0.14893617021276595,0.71875,-0.569813829787234,0.20721554087728752,-2.619817157541607,5.001548520290841e-09,1.0806917338485568e-07,0.569813829787234,2.619817157541607
analyze|instantiate|compute,3,21,25,0.22340425531914893,0.78125,-0.5578457446808511,0.2859574464424851,-2.4530079027072897,5.5190515530082756e-08,1.0118261180515173e-06,0.5578457446808511,2.4530079027072897
analyze|compute|rewrite|compute,4,10,21,0.10638297872340426,0.65625,-0.5498670212765957,0.16210739590292855,-2.711082176964063,4.4343958081185674e-09,9.936331347821234e-08,0.5498670212765957,2.711082176964063
compute|rewrite|compute,3,10,21,0.10638297872340426,0.65625,-0.5498670212765957,0.16210739590292855,-2.711082176964063,4.4343958081185674e-09,9.936331347821234e-08,0.5498670212765957,2.711082176964063
instantiate|compute,2,22,25,0.23404255319148937,0.78125,-0.5472074468085106,0.2995744677016511,-2.3938466842723702,7.220704877458821e-08,1.2848607208419374e-06,0.5472074468085106,2.3938466842723702
analyze|instantiate|rewrite|conclude,4,17,23,0.18085106382978725,0.71875,-0.5378989361702128,0.25161887106527775,-2.3937856779734514,5.351274452874544e-08,1.0117253262465935e-06,0.5378989361702128,2.3937856779734514
analyze|compute|rewrite,3,12,21,0.1276595744680851,0.65625,-0.5285904255319149,0.19452887508351424,-2.512775548796793,2.8088147070843103e-08,5.664442992620026e-07,0.5285904255319149,2.512775548796793
instantiate|rewrite|conclude,3,18,23,0.19148936170212766,0.71875,-0.5272606382978724,0.26641998112794113,-2.325228631291829,1.0981854799727148e-07,1.8982920439528358e-06,0.5272606382978724,2.325228631291829
rewrite|compute|compute|compute,4,16,22,0.1702127659574468,0.6875,-0.5172872340425532,0.24758220466889397,-2.3218782959287245,1.3253268036353083e-07,2.2272853227760043e-06,0.5172872340425532,2.3218782959287245
analyze|instantiate|conclude,3,23,24,0.24468085106382978,0.75,-0.5053191489361702,0.32624113431678486,-2.1713039826042593,1.076402452343002e-06,1.7600634693716655e-05,0.5053191489361702,2.1713039826042593
instantiate|conclude,2,24,24,0.2553191489361702,0.75,-0.4946808510638298,0.3404255314609929,-2.1155465463219523,1.3374328651212333e-06,2.074735598457298e-05,0.4946808510638298,2.1155465463219523
compute|compute|compute|compute,4,25,24,0.26595744680851063,0.75,-0.48404255319148937,0.35460992860520096,-2.0612552544607765,2.0006090503233434e-06,3.025921188614057e-05,0.48404255319148937,2.0612552544607765
compute|rewrite,2,17,21,0.18085106382978725,0.65625,-0.4753989361702128,0.2755825730349786,-2.1137829551942455,1.2436008690708157e-06,1.9799434889153773e-05,0.4753989361702128,2.1137829551942455
instantiate|compute|rewrite|conclude,4,6,17,0.06382978723404255,0.53125,-0.46742021276595747,0.12015018750850327,-2.7325612321165598,5.262159937926705e-08,1.0117253262465935e-06,0.46742021276595747,2.7325612321165598
instantiate|compute|compute|conclude,4,16,20,0.1702127659574468,0.625,-0.45478723404255317,0.27234042509617024,-2.054434485717935,2.7219300397850076e-06,3.9208754144522134e-05,0.45478723404255317,2.054434485717935
analyze|compute|compute,3,31,25,0.32978723404255317,0.78125,-0.45146276595744683,0.4221276590341447,-1.9248277916891743,1.0689746268210568e-05,0.00012934592984534786,0.45146276595744683,1.9248277916891743
instantiate|rewrite|compute|conclude,4,14,19,0.14893617021276595,0.59375,-0.44481382978723405,0.2508398651990334,-2.081833315123306,2.8795237053831147e-06,4.0514228878064754e-05,0.44481382978723405,2.081833315123306
analyze|compute|compute|apply-formula,4,0,14,0.0,0.4375,-0.4375,0.0,-4.998124932401892,3.42092041044502e-10,1.4783263202280264e-08,0.4375,4.998124932401892
